peak_id,mz,rt,intensity,homologue_id,within_series_id
1039,418.22255,406.14,1039,NA,NA
702,418.26477,315.23999999999995,702,19,2
1537,419.17008,396.54,1537,NA,NA
422,420.88504,44.82,422,NA,NA
1431,421.22542,446.52,1431,NA,NA
809,422.31148,453.29999999999995,809,NA,NA
1001,422.83526,45.12,1001,NA,NA
618,423.16034,450.59999999999997,618,NA,NA
1634,424.19669,390.71999999999997,1634,NA,NA
1068,424.3638,475.62,1068,NA,NA
1005,426.29101000000003,337.38,1005,NA,NA
1280,426.83005000000003,45.54,1280,NA,NA
1675,427.21501,390.84000000000003,1675,NA,NA
1655,427.21745,314.28000000000003,1655,20,3
631,430.69659,46.2,631,NA,NA
1263,430.88809,430.5,1263,NA,NA
506,430.91372,44.58,506,NA,NA
1369,432.23812,406.14,1369,NA,NA
1469,432.23821,422.34,1469,NA,NA
1372,432.24419,312.36,1372,NA,NA
77,432.2803,317.34,77,21,3
78,432.28032,317.46000000000004,78,NA,NA
951,432.86422,44.82,951,NA,NA
917,434.69081,46.08,917,NA,NA
1773,435.14535,388.56,1773,NA,NA
1778,435.17157,359.52,1778,NA,NA
1440,436.68789,46.26,1440,NA,NA
1393,436.85886,45.12,1393,NA,NA
1305,437.21777,337.44,1305,NA,NA
1131,437.25348,441.6,1131,NA,NA
671,437.38223,932.22,671,NA,NA
502,439.3781,565.6800000000001,502,NA,NA
819,440.72539,45.96,819,NA,NA
1447,441.07471,50.339999999999996,1447,NA,NA
1145,441.15196,390.06,1145,NA,NA
638,442.67591,46.08,638,NA,NA
982,442.89302,44.64,982,NA,NA
637,444.67293,46.08,637,NA,NA
1304,444.71945,45.96,1304,NA,NA
1683,445.22646,381.3,1683,NA,NA
838,445.31596,444.6,838,NA,NA
253,446.25962,314.28000000000003,253,17,4
892,446.29606,335.4,892,NA,NA
1566,446.67067,46.2,1566,NA,NA
876,447.34697,593.64,876,NA,NA
1490,448.30603,421.8,1490,NA,NA
1618,448.30623,412.38,1618,NA,NA
1235,448.66707,46.08,1235,NA,NA
1579,448.66769,46.32,1579,NA,NA
793,448.75693,45.78,793,NA,NA
1524,449.23687,435.41999999999996,1524,NA,NA
1707,449.25379,455.4,1707,NA,NA
720,450.32131,442.2,720,NA,NA
557,450.32139,438.78,557,NA,NA
792,450.75427,45.78,792,NA,NA
981,451.21501,314.46,981,NA,NA
967,452.70477,45.9,967,NA,NA
955,452.75107,45.78,955,NA,NA
756,452.92186,45.24,756,NA,NA
1243,455.21403,418.74,1243,NA,NA
1282,456.69898,45.96,1282,NA,NA
1693,456.69949,46.08,1693,NA,NA
1623,458.64984,46.14,1623,NA,NA
715,458.78598,45.660000000000004,715,NA,NA
1015,459.28977,497.46000000000004,1015,NA,NA
1555,460.64716,46.14,1555,NA,NA
714,460.78308,45.54,714,NA,NA
659,462.29093,321.24,659,22,1
1709,462.64385,46.26,1709,NA,NA
1003,462.73359,45.72,1003,NA,NA
1031,462.77997,45.72,1031,NA,NA
1438,463.13076,456.96,1438,NA,NA
1316,463.25064,444.12,1316,NA,NA
971,464.1914,362.4,971,NA,NA
594,465.30375,517.44,594,NA,NA
1283,466.31604,426.90000000000003,1283,NA,NA
1514,466.72769,45.84,1514,NA,NA
1627,466.72815,45.9,1627,NA,NA
1026,467.29814,438.96,1026,NA,NA
564,468.30847,450.48,564,23,1
134,468.30871,454.68,134,24,1
696,468.81472,45.36,696,NA,NA
816,469.1357,430.38,816,NA,NA
1445,469.26017,244.14,1445,NA,NA
1657,470.19718,540.96,1657,NA,NA
1492,471.21892,437.03999999999996,1492,NA,NA
1624,471.24382,319.92,1624,20,4
974,472.76269,45.480000000000004,974,NA,NA
983,473.23311,306.06,983,NA,NA
1040,473.2819,465.48,1040,NA,NA
570,474.4153,567.78,570,NA,NA
571,474.41532,567.36,571,NA,NA
1631,474.76008,45.84,1631,NA,NA
1290,476.27017,318.29999999999995,1290,NA,NA
83,476.30651,322.86,83,21,4
84,476.30651,323.09999999999997,84,NA,NA
1630,476.7571,45.9,1630,NA,NA
372,478.29277,464.52,372,NA,NA
530,478.29285,460.44,530,NA,NA
1442,478.36793,513.24,1442,NA,NA
644,478.84354,45.06,644,NA,NA
925,479.25898,416.64,925,NA,NA
1378,479.29221,45.36,1378,NA,NA
733,479.37066,566.2800000000001,733,NA,NA
749,479.49893,545.4599999999999,749,NA,NA
1173,480.18735,244.14,1173,NA,NA
725,480.34488,484.49999999999994,725,NA,NA
1009,480.79441,45.12,1009,NA,NA
1642,481.28016,432.12,1642,NA,NA
531,482.32412,491.1,531,NA,NA
250,482.32416,462.9,250,23,2
180,482.36053,484.26,180,NA,NA
1004,482.79157,45.24,1004,NA,NA
437,483.23608,437.03999999999996,437,25,1
1289,484.08606,436.92,1289,NA,NA
1638,484.78845,45.660000000000004,1638,NA,NA
1048,485.23488,444.24,1048,NA,NA
459,485.81122,933.7199999999999,459,NA,NA
455,485.81129,756.3000000000001,455,NA,NA
312,485.8113,889.26,312,NA,NA
1777,488.40322,932.76,1777,NA,NA
790,488.65521,46.32,790,NA,NA
685,488.87244,44.76,685,NA,NA
251,490.28586,319.92,251,17,5
309,490.41587,447.78000000000003,309,NA,NA
1106,490.41601000000003,443.52000000000004,1106,NA,NA
791,490.65234,46.14,791,NA,NA
1064,490.8234,44.94,1064,NA,NA
998,493.24742,337.44,998,NA,NA
988,494.25409,337.5,988,NA,NA
302,494.32428,455.03999999999996,302,26,1
70,494.32429,459,70,24,2
1444,494.6466,46.2,1444,NA,NA
1650,494.81763,45.480000000000004,1650,NA,NA
1616,495.3146,510.59999999999997,1616,NA,NA
984,495.43218,932.76,984,NA,NA
1349,495.79623,934.5,1349,NA,NA
25,496.33992,466.56,25,NA,NA
3,496.33996,471.54,3,23,3
1391,496.369,401.04,1391,NA,NA
249,497.25177,444.06,249,25,2
1584,497.27242,932.4,1584,NA,NA
900,498.10185,444.06,900,NA,NA
895,498.28928,426.24,895,NA,NA
1090,498.68417,45.96,1090,NA,NA
1102,498.92991,414.24,1102,NA,NA
1589,499.03318,50.28,1589,NA,NA
1735,499.29124,414.12,1735,NA,NA
1164,499.82749,934.3199999999999,1164,NA,NA
704,500.63508,46.08,704,NA,NA
1114,500.85219,44.7,1114,NA,NA
887,501.34277,447.78000000000003,887,NA,NA
119,502.31641,461.52,119,NA,NA
585,502.63212,46.08,585,NA,NA
1414,502.67825,45.96,1414,NA,NA
1498,503.28942,45.42,1498,NA,NA
653,503.82205,933.7199999999999,653,NA,NA
658,506.31717,326.52,658,19,3
1666,506.62636,46.2,1666,NA,NA
1054,506.62648,46.08,1054,NA,NA
1736,507.22326,439.98,1736,NA,NA
1457,507.22349,431.58,1457,NA,NA
521,508.33979,467.21999999999997,521,NA,NA
225,508.37614,488.34,225,NA,NA
969,508.71282,45.78,969,NA,NA
122,510.35548,481.02,122,23,4
444,510.39187,507.78,444,NA,NA
1190,510.66411,45.96,1190,NA,NA
1220,510.88126,44.58,1220,NA,NA
271,511.2677,450.59999999999997,271,25,3
902,511.29071,424.02,902,NA,NA
1044,512.11769,450.66,1044,NA,NA
1690,512.26882,420.12,1690,NA,NA
404,512.33476,429,404,NA,NA
713,512.4154,470.4,713,NA,NA
1075,512.50385000000006,549.3,1075,NA,NA
1191,512.66102,45.54,1191,NA,NA
1527,512.70677,45.660000000000004,1527,NA,NA
1261,513.41419,528.7800000000001,1261,NA,NA
664,513.41451,535.32,664,NA,NA
613,513.41457,540.6,613,NA,NA
1416,514.6583,45.9,1416,NA,NA
1607,515.27082,324.9,1607,20,5
1531,516.60945,46.2,1531,NA,NA
912,516.74461,45.78,912,NA,NA
265,518.32415,456.06,265,NA,NA
1530,518.60631,46.08,1530,NA,NA
911,518.74157,45.6,911,NA,NA
1725,519.2429,388.56,1725,NA,NA
91,520.33282,327.84000000000003,91,21,5
12,520.33985,464.40000000000003,12,24,3
27,520.33992,460.26,27,26,2
1167,520.69299,45.660000000000004,1167,NA,NA
1094,520.73891,45.78,1094,NA,NA
935,520.91006,45.3,935,NA,NA
79,522.35539000000006,470.52,79,NA,NA
13,522.35552,475.74,13,NA,NA
415,524.27845,457.98,415,NA,NA
66,524.37115,484.98,66,23,5
10,524.37126,491.46000000000004,10,NA,NA
1462,524.68706,45.78,1462,NA,NA
432,525.28315,457.26000000000005,432,25,4
1557,525.80819,934.26,1557,NA,NA
1295,526.26445,431.58,1295,NA,NA
873,526.77344,45.36,873,NA,NA
478,528.33757,406.14,478,NA,NA
888,528.38339,59.64,888,NA,NA
872,528.77045,45.54,872,NA,NA
738,529.80233,933.66,738,NA,NA
234,530.39893,78.3,234,NA,NA
1109,530.72183,45.480000000000004,1109,NA,NA
369,531.40786,603.1800000000001,369,NA,NA
318,532.43948,765.9000000000001,318,NA,NA
261,534.31206,324.84,261,17,6
1601,536.21766,244.07999999999998,1601,NA,NA
883,536.80229,45.18,883,NA,NA
1179,538.51921,557.88,1179,NA,NA
1412,539.24979,380.28000000000003,1412,NA,NA
597,540.33077,466.56,597,NA,NA
138,540.33079,471.6,138,NA,NA
1317,540.53474,590.52,1317,NA,NA
1115,540.75076,45.3,1115,NA,NA
1554,541.26337,932.28,1554,NA,NA
401,542.32422,451.74,401,NA,NA
290,542.32426,454.98,290,NA,NA
39,544.33986,463.26,39,NA,NA
40,544.3399,459.65999999999997,40,NA,NA
1294,544.38955,59.82,1294,NA,NA
229,544.41455,180.35999999999999,229,NA,NA
347,544.41457,166.26,347,NA,NA
129,546.35553,470.16,129,24,4
153,546.35556,466.02000000000004,153,26,3
1302,546.45681,545.4599999999999,1302,NA,NA
953,546.61387,46.14,953,NA,NA
866,546.83104,44.88,866,NA,NA
377,547.39943,701.2199999999999,377,NA,NA
661,547.46169,541.98,661,NA,NA
807,548.37091,475.74,807,NA,NA
282,548.45222,541.8,282,NA,NA
518,548.45222,551.1,518,NA,NA
303,548.45229,535.8,303,NA,NA
1008,548.50447,848.76,1008,NA,NA
952,548.61098,46.2,952,NA,NA
1194,548.78247,45.18,1194,NA,NA
682,550.34359,331.2,682,22,2
470,550.38685,495.18,470,NA,NA
534,550.43475,166.74,534,NA,NA
1201,550.77952,44.94,1201,NA,NA
1680,551.21172,306.06,1680,NA,NA
804,552.4023,516.42,804,NA,NA
1455,552.60524,46.32,1455,NA,NA
1760,552.77623,45.9,1760,NA,NA
813,553.24206,388.5,813,NA,NA
396,553.4078,541.02,396,NA,NA
424,553.40788,536.16,424,NA,NA
500,553.40812,550.98,500,NA,NA
1411,554.17629,469.32,1411,27,1
392,554.47725,1.44,392,NA,NA
1032,555.258,403.2,1032,NA,NA
1737,555.25803,381,1737,NA,NA
1625,555.25804,393.36,1625,NA,NA
1239,556.6426,46.08,1239,NA,NA
978,556.85985,44.7,978,NA,NA
1321,557.37323,443.64,1321,NA,NA
402,557.37323,447.78000000000003,402,NA,NA
882,558.59417,45.96,882,NA,NA
1238,558.63959,45.96,1238,NA,NA
1315,558.81156,44.76,1315,NA,NA
1648,559.2975,329.28000000000003,1648,20,6
707,560.59136,46.02,707,NA,NA
384,562.37103,104.94000000000001,384,NA,NA
1756,562.58784,46.14,1756,NA,NA
1506,564.18558,278.58,1506,NA,NA
1286,564.32227,328.08,1286,NA,NA
274,564.331,464.40000000000003,274,NA,NA
103,564.35905,332.21999999999997,103,21,6
1027,564.42927,598.62,1027,NA,NA
1755,564.58525,46.26,1755,NA,NA
1067,564.5854,46.08,1067,NA,NA
439,565.40448,1.26,439,NA,NA
520,566.34672,475.86,520,NA,NA
1120,566.67153,45.84,1120,NA,NA
575,567.19062,249.78000000000003,575,NA,NA
181,568.33994,462.06,181,NA,NA
205,568.33998,458.7,205,NA,NA
315,568.36227,491.58,315,NA,NA
1182,568.62328,45.78,1182,NA,NA
1377,568.84034,44.58,1377,NA,NA
839,569.31443,332.4,839,NA,NA
1526,570.42161,461.40000000000003,1526,NA,NA
1181,570.62033,45.84,1181,NA,NA
431,572.37116,472.44,431,26,4
577,572.3715,476.64,577,24,5
1322,572.61679,45.660000000000004,1322,NA,NA
1521,574.56839,46.08,1521,NA,NA
1676,576.38708,247.02,1676,NA,NA
1520,576.56544,46.14,1520,NA,NA
1025,576.70031,45.72,1025,NA,NA
308,578.33824,329.28000000000003,308,17,7
1786,578.38539,238.32,1786,NA,NA
152,578.39901,266.04,152,NA,NA
1596,578.56253,46.02,1596,NA,NA
1147,578.65196,45.660000000000004,1147,NA,NA
1148,580.64912,45.6,1148,NA,NA
1396,582.6461,45.72,1396,NA,NA
1659,583.28944,402.36,1659,NA,NA
1700,584.44631,302.82,1700,NA,NA
942,584.73225,45.54,942,NA,NA
126,585.2707,571.62,126,NA,NA
957,585.27071,408.65999999999997,957,NA,NA
1050,585.28812,332.34,1050,NA,NA
943,586.72916,45.480000000000004,943,NA,NA
1206,587.35911,416.64,1206,NA,NA
619,588.33118,459.65999999999997,619,NA,NA
1703,588.41552,53.64,1703,NA,NA
1388,588.57111,45.9,1388,NA,NA
1132,588.68095,45.480000000000004,1132,NA,NA
1163,588.72646,45.660000000000004,1163,NA,NA
1110,588.8979,45.42,1110,NA,NA
1355,589.57088,46.14,1355,NA,NA
1356,590.56854,45.9,1356,NA,NA
1247,591.31771,368.52000000000004,1247,NA,NA
1774,591.46166,277.73999999999995,1774,NA,NA
1533,592.67535,45.42,1533,NA,NA
1328,593.33387,371.15999999999997,1328,NA,NA
1288,593.3848,292.86,1288,NA,NA
718,594.36961,335.21999999999997,718,19,4
426,594.39394,209.64000000000001,426,NA,NA
906,594.76112,45.3,906,NA,NA
760,595.29532,406.14,760,NA,NA
1333,595.34918,372.66,1333,NA,NA
1518,596.50904,562.92,1518,NA,NA
1329,597.75832,45.24,1329,NA,NA
1170,598.70979,45.3,1170,NA,NA
1695,599.32,313.26,1695,NA,NA
840,601.15311,249.78000000000003,840,NA,NA
1248,601.26593,355.98,1248,NA,NA
1234,602.40677,439.26,1234,NA,NA
1687,603.32371,333.24,1687,20,7
1038,604.57254,46.2,1038,NA,NA
1018,604.78975,45,1018,NA,NA
1049,606.5696,46.14,1049,NA,NA
1251,606.7413,45.06,1251,NA,NA
1493,608.34837,332.46000000000004,1493,NA,NA
120,608.38529,336.06,120,21,7
1129,608.56667,46.2,1129,NA,NA
1250,608.73853,45.06,1250,NA,NA
211,610.54065,799.68,211,NA,NA
1453,610.56282,46.08,1453,NA,NA
191,612.55623,885.3000000000001,191,NA,NA
1613,614.36018,306.54,1613,NA,NA
1674,614.44676,460.79999999999995,1674,NA,NA
1374,614.60162,46.08,1374,NA,NA
1052,614.81831,44.76,1052,NA,NA
1729,615.7081,45.3,1729,NA,NA
994,616.55299,46.02,994,NA,NA
1373,616.59851,46.02,1373,NA,NA
1402,616.77022,44.82,1402,NA,NA
162,617.40974,291.47999999999996,162,NA,NA
993,617.55176,46.02,993,NA,NA
1395,618.76711,44.88,1395,NA,NA
972,619.54832,46.02,972,NA,NA
1706,620.7227,45.24,1706,NA,NA
350,621.43469,1.92,350,NA,NA
408,622.36458,333.24,408,17,8
1225,622.54312,46.14,1225,NA,NA
1789,622.54347,46.2,1789,NA,NA
1330,623.34477,444.12,1330,NA,NA
1371,624.6302,45.84,1371,NA,NA
1192,624.84753,44.58,1192,NA,NA
1743,626.53661,46.02,1743,NA,NA
1370,626.62718,45.9,1370,NA,NA
1202,627.3197,333.24,1202,NA,NA
1594,628.19526,482.88,1594,27,2
1567,628.57909,45.78,1567,NA,NA
1781,634.52367,46.08,1781,NA,NA
227,634.54071,747.66,227,NA,NA
1222,634.65915,45.72,1222,NA,NA
1552,636.61123,45.72,1552,NA,NA
746,638.39612,339.06,746,22,3
1509,638.60765,45.660000000000004,1509,NA,NA
1458,640.53577,559.98,1458,NA,NA
1071,644.68786,45.54,1071,NA,NA
1480,645.32668,444.17999999999995,1480,NA,NA
1297,646.52936,45.96,1297,NA,NA
1463,646.6396,45.54,1463,NA,NA
801,647.51213,545.52,801,28,1
1298,647.52902,46.02,1298,NA,NA
560,649.30351,577.1999999999999,560,NA,NA
1460,650.52397,45.96,1460,NA,NA
1501,651.37616,450.78,1501,NA,NA
1336,651.38808,517.38,1336,NA,NA
145,652.4114,339.53999999999996,145,21,8
996,652.72046,45.36,996,NA,NA
1296,654.33223,469.20000000000005,1296,NA,NA
995,654.71652,45.3,995,NA,NA
1221,655.7158,45.42,1221,NA,NA
1744,656.51443,46.02,1744,NA,NA
1479,656.66839,45.3,1479,NA,NA
1599,658.43618,438.84000000000003,1599,NA,NA
1588,658.43635,442.5,1588,NA,NA
1517,659.42028,447.18,1517,NA,NA
294,660.30775,629.94,294,NA,NA
1041,661.52819,561.84,1041,28,2
1013,662.74861,45.12,1013,NA,NA
1487,664.52793,46.26,1487,NA,NA
475,666.39082,336.84,475,17,9
1660,666.45168,381.24,1660,NA,NA
1515,666.52538,46.08,1515,NA,NA
1489,666.69733,45.06,1489,NA,NA
1647,671.40685,381.36,1647,NA,NA
1104,672.77721,44.88,1104,NA,NA
1689,673.35761,450.78,1689,NA,NA
1491,673.4357,448.68,1491,NA,NA
405,673.52782,552.24,405,29,1
1123,674.51219,46.08,1123,NA,NA
1654,674.55717,46.02,1654,NA,NA
1548,675.40204,405.59999999999997,1548,NA,NA
1124,675.5092,45.96,1124,NA,NA
92,675.54352,582,92,28,3
761,675.67622,545.7,761,NA,NA
1077,676.5083,45.96,1077,NA,NA
1609,676.7256,44.94,1609,NA,NA
1224,676.92991,932.52,1224,NA,NA
155,677.33464,622.9799999999999,155,NA,NA
1320,677.46065,435,1320,NA,NA
1078,677.50706,46.08,1078,NA,NA
848,679.37151,233.64000000000001,848,NA,NA
202,680.48027,727.44,202,NA,NA
1260,680.50135,46.02,1260,NA,NA
1667,681.44404,418.74,1667,NA,NA
862,682.42198,342.24,862,19,5
1483,682.58922,46.02,1483,NA,NA
1158,682.80552,44.7,1158,NA,NA
1427,684.56205,557.52,1427,NA,NA
1484,684.58619,45.78,1484,NA,NA
1195,689.49715,441.6,1195,NA,NA
164,689.5592,603.96,164,28,4
1300,692.61792,45.72,1300,NA,NA
1301,694.61482,45.84,1301,NA,NA
477,696.41177,249.72,477,NA,NA
177,696.43759,342.71999999999997,177,21,9
1733,696.56578,45.6,1733,NA,NA
1292,699.41308,306.06,1292,NA,NA
47,701.55904,590.76,47,29,2
1525,702.21331,498.71999999999997,1525,27,3
1237,702.64639,45.6,1237,NA,NA
1562,703.43308,429.35999999999996,1562,NA,NA
15,703.57502,629.5200000000001,15,28,5
1714,705.48876,416.76,1714,NA,NA
1664,706.48682,46.08,1664,NA,NA
230,706.53856,632.22,230,30,1
1738,706.59523,45.6,1738,NA,NA
425,709.46581,437.03999999999996,425,31,1
985,709.51639,451.08,985,NA,NA
596,710.41686,339.9,596,17,10
1136,712.67488,45.42,1136,NA,NA
1739,714.6268,45.36,1739,NA,NA
1162,719.42775,337.44,1162,NA,NA
831,719.49167,447.84000000000003,831,NA,NA
1117,720.70705,45.18,1117,NA,NA
1727,722.48705,46.26,1727,NA,NA
1118,722.70383,45.24,1118,NA,NA
285,723.48147,444.12,285,31,2
1728,724.48344,46.08,1728,NA,NA
1764,724.6563,45.18,1764,NA,NA
1688,725.46734,341.46,1688,NA,NA
961,726.44826,345.18,961,22,4
1407,728.58825,555.24,1407,NA,NA
1767,729.36823,389.82,1767,NA,NA
94,729.59072,642.3,94,29,3
136,730.53824,604.8,136,NA,NA
1165,730.7355,45,1165,NA,NA
102,731.60642,693.24,102,NA,NA
1691,732.51513,46.14,1691,NA,NA
42,732.55386,642.72,42,30,2
1541,733.46196,436.92,1541,NA,NA
1271,734.46708,46.02,1271,NA,NA
88,734.56939,695.28,88,NA,NA
1272,735.46521,46.08,1272,NA,NA
344,737.4972,450.71999999999997,344,31,3
224,740.46388,345.71999999999997,224,21,10
1577,740.54776,45.84,1577,NA,NA
1337,740.76427,44.76,1337,NA,NA
1576,742.54477,45.96,1576,NA,NA
121,742.5745,690.9000000000001,121,NA,NA
207,744.55396,630.06,207,NA,NA
130,744.59065,706.32,130,NA,NA
158,746.60584,763.68,158,NA,NA
1138,747.478,444,1138,NA,NA
368,747.56615,629.1600000000001,368,NA,NA
1403,750.57661,45.72,1403,NA,NA
1477,750.79295,44.58,1477,NA,NA
449,751.5126,457.38,449,31,4
1415,752.57303,45.84,1415,NA,NA
728,754.44291,343.02,728,17,11
188,757.62198,711.42,188,29,4
1,758.56974,658.92,1,30,3
4,760.58507,707.88,4,32,1
1277,761.49351,450.54,1277,NA,NA
1620,764.44482,45.84,1620,NA,NA
1672,764.47777,340.02,1672,NA,NA
1619,765.44311,46.02,1619,NA,NA
367,768.55385,623.6999999999999,367,33,1
51,768.59,698.28,51,NA,NA
1045,770.47423,348,1045,19,6
1626,770.53521,46.5,1626,NA,NA
1313,770.6337,45.480000000000004,1313,NA,NA
109,772.58496,693.6,109,NA,NA
175,772.58506,681.3000000000001,175,NA,NA
1422,772.6138,553.08,1422,NA,NA
1135,772.63622,546.12,1135,NA,NA
1134,772.63649,545.4,1134,NA,NA
1500,775.49024,46.38,1500,NA,NA
1635,776.23192,517.74,1635,27,4
569,776.58001,620.88,569,NA,NA
1499,777.48702,46.32,1499,NA,NA
1213,778.44814,46.38,1213,NA,NA
786,778.59761,447.84000000000003,786,NA,NA
1043,779.4712,388.5,1043,NA,NA
1150,780.4452,46.2,1150,NA,NA
53,780.55367,617.1,53,NA,NA
1207,780.66233,45.3,1207,NA,NA
1753,781.48683,393.29999999999995,1753,NA,NA
1335,781.48694,403.26,1335,NA,NA
1149,782.44216,46.26,1149,NA,NA
33,782.56919,626.6400000000001,33,NA,NA
50,782.56926,634.5,50,NA,NA
5,782.56965,651.9,5,33,2
1212,783.5528,443.58,1212,NA,NA
335,783.55297,447.84000000000003,335,NA,NA
334,783.55301,447.78000000000003,334,NA,NA
1214,784.43922,46.2,1214,NA,NA
284,784.48994,348.29999999999995,284,21,11
6,784.58507,675.72,6,30,4
112,785.65299,803.46,112,29,5
1585,786.43538,46.32,1585,NA,NA
2,786.60089,731.76,2,32,2
1670,787.4713,45.96,1670,NA,NA
28,788.61614,796.26,28,NA,NA
1323,788.6945,45.12,1323,NA,NA
1535,789.46756,46.08,1535,NA,NA
1342,790.37957,405.96,1342,NA,NA
1553,790.4741,45.96,1553,NA,NA
1324,790.69119,45,1324,NA,NA
1651,791.46439,45.96,1651,NA,NA
835,792.42553,46.02,835,NA,NA
834,794.42262,46.02,834,NA,NA
59,794.60545,709.62,59,NA,NA
204,796.58492,684,204,33,3
115,796.62145,784.98,115,NA,NA
1079,798.4162,46.02,1079,NA,NA
1434,798.72281,44.88,1434,NA,NA
1404,800.41368,46.02,1404,NA,NA
1476,800.50244,45.9,1476,NA,NA
1496,802.4549,45.72,1496,NA,NA
1481,802.4995,45.96,1481,NA,NA
124,802.56034,659.0999999999999,124,NA,NA
1722,804.40646,45.96,1722,NA,NA
1495,804.45198,45.9,1495,NA,NA
222,804.57637,707.88,222,NA,NA
74,806.56918,622.08,74,NA,NA
17,806.56932,640.02,17,NA,NA
55,807.57041,679.2,55,NA,NA
1418,808.3995,46.08,1418,NA,NA
19,808.58495,662.7,19,NA,NA
1417,810.39671,46.14,1417,NA,NA
1459,810.53209,45.84,1459,NA,NA
56,810.6005,701.16,56,30,5
8,810.60084,722.82,8,33,4
64,811.66861,810.36,64,NA,NA
1505,812.39338,46.26,1505,NA,NA
1652,812.48396,45.36,1652,NA,NA
306,812.61616,781.4399999999999,306,NA,NA
22,812.61627,758.76,22,32,3
86,813.68418,898.86,86,29,6
1185,814.5005,350.46000000000004,1185,22,5
1503,816.64068,551.1,1503,NA,NA
1470,818.56439,45.6,1470,NA,NA
1472,820.56072,45.78,1472,NA,NA
1332,821.47407,406.2,1332,NA,NA
1758,822.51175,45.6,1758,NA,NA
1718,823.40229,46.02,1718,NA,NA
223,826.56044,651.84,223,NA,NA
339,828.51619,350.64000000000004,339,21,12
324,828.57614,678.6,324,NA,NA
1446,828.59198,45.42,1446,NA,NA
380,830.56923,614.04,380,NA,NA
1436,830.58919,45.6,1436,NA,NA
197,830.5918,732.18,197,NA,NA
54,834.60044,708.96,54,NA,NA
111,836.61583,734.64,111,30,6
1564,838.62065,45.36,1564,NA,NA
168,838.63156,789.12,168,32,4
1571,848.64995,45.24,1571,NA,NA
1597,852.3804,45.96,1597,NA,NA
323,854.59156,723.12,323,NA,NA
663,856.6073,758.88,663,NA,NA
1551,860.66644,549.6,1551,NA,NA
1216,862.62514,595.5600000000001,1216,NA,NA
433,872.54221,352.91999999999996,433,21,13
539,885.54973,616.74,539,NA,NA
1734,910.33878,45.84,1734,NA,NA
589,916.56858,355.14,589,21,14
788,930.63354,467.21999999999997,788,NA,NA
427,930.63386,471.47999999999996,427,NA,NA
817,956.65074,475.86,817,NA,NA
826,960.59531,357.06,826,21,15
